State,District,Year,Quater,Registered_users,App_opens
arunachal-pradesh,changlang district,2019,1,5210,0
arunachal-pradesh,pakke kessang district,2019,1,162,0
arunachal-pradesh,east siang district,2019,1,5899,0
arunachal-pradesh,upper subansiri district,2019,1,1906,0
arunachal-pradesh,tawang district,2019,1,5023,0
arunachal-pradesh,namsai district,2019,1,3153,0
arunachal-pradesh,lower subansiri district,2019,2,2463,11644
arunachal-pradesh,tirap district,2019,2,2697,12779
arunachal-pradesh,papum pare district,2019,2,32800,163673
arunachal-pradesh,anjaw district,2019,2,1175,4993
arunachal-pradesh,lower siang district,2019,2,1457,7737
arunachal-pradesh,dibang valley district,2019,2,241,258
arunachal-pradesh,west kameng district,2019,2,9782,73944
arunachal-pradesh,shi yomi district,2019,2,225,24
arunachal-pradesh,east kameng district,2019,2,1075,4146
arunachal-pradesh,lohit district,2019,2,5485,32550
arunachal-pradesh,lepa rada district,2019,2,903,4196
arunachal-pradesh,lower dibang valley district,2019,2,2842,12669
arunachal-pradesh,longding district,2019,2,1420,13256
arunachal-pradesh,west siang district,2019,2,3393,15972
arunachal-pradesh,kamle district,2019,2,212,972
arunachal-pradesh,upper siang district,2019,2,1372,2710
arunachal-pradesh,kurung kumey district,2019,2,481,2171
arunachal-pradesh,siang district,2019,2,831,3209
arunachal-pradesh,kra daadi district,2019,2,440,2639
arunachal-pradesh,changlang district,2019,2,6884,37725
arunachal-pradesh,pakke kessang district,2019,2,211,1237
arunachal-pradesh,east siang district,2019,2,7319,34596
arunachal-pradesh,upper subansiri district,2019,2,2355,9043
arunachal-pradesh,tawang district,2019,2,5908,32103
arunachal-pradesh,namsai district,2019,2,3914,18627
arunachal-pradesh,lower subansiri district,2019,3,2928,42877
arunachal-pradesh,tirap district,2019,3,3099,49222
arunachal-pradesh,papum pare district,2019,3,38845,582435
arunachal-pradesh,anjaw district,2019,3,1358,19509
arunachal-pradesh,lower siang district,2019,3,1689,25736
arunachal-pradesh,dibang valley district,2019,3,271,1436
arunachal-pradesh,west kameng district,2019,3,11186,260068
arunachal-pradesh,shi yomi district,2019,3,239,158
arunachal-pradesh,east kameng district,2019,3,1304,19974
arunachal-pradesh,lohit district,2019,3,6421,112322
arunachal-pradesh,lepa rada district,2019,3,1064,13695
arunachal-pradesh,lower dibang valley district,2019,3,3398,43057
arunachal-pradesh,longding district,2019,3,1634,46571
arunachal-pradesh,west siang district,2019,3,4101,64241
arunachal-pradesh,kamle district,2019,3,258,3686
arunachal-pradesh,upper siang district,2019,3,1486,8960
arunachal-pradesh,kurung kumey district,2019,3,572,8396
arunachal-pradesh,siang district,2019,3,948,13437
arunachal-pradesh,kra daadi district,2019,3,524,11363
arunachal-pradesh,changlang district,2019,3,8145,139098
arunachal-pradesh,pakke kessang district,2019,3,244,5099
arunachal-pradesh,east siang district,2019,3,8571,118071
arunachal-pradesh,upper subansiri district,2019,3,2748,35114
arunachal-pradesh,tawang district,2019,3,6553,114907
arunachal-pradesh,namsai district,2019,3,4563,72268
arunachal-pradesh,lower subansiri district,2019,4,3564,53396
arunachal-pradesh,tirap district,2019,4,3605,67097
arunachal-pradesh,papum pare district,2019,4,44746,670934
arunachal-pradesh,anjaw district,2019,4,1564,23729
arunachal-pradesh,lower siang district,2019,4,1921,28156
arunachal-pradesh,dibang valley district,2019,4,289,1738
arunachal-pradesh,west kameng district,2019,4,12562,313584
arunachal-pradesh,shi yomi district,2019,4,266,880
arunachal-pradesh,east kameng district,2019,4,1623,27850
arunachal-pradesh,lohit district,2019,4,7386,129353
arunachal-pradesh,lepa rada district,2019,4,1263,20798
arunachal-pradesh,lower dibang valley district,2019,4,3944,50034
arunachal-pradesh,longding district,2019,4,1847,48945
arunachal-pradesh,west siang district,2019,4,4773,70790
arunachal-pradesh,kamle district,2019,4,323,5098
arunachal-pradesh,upper siang district,2019,4,1804,26060
arunachal-pradesh,kurung kumey district,2019,4,653,7904
arunachal-pradesh,siang district,2019,4,1131,19220
arunachal-pradesh,kra daadi district,2019,4,603,13700
arunachal-pradesh,changlang district,2019,4,9662,152680
arunachal-pradesh,pakke kessang district,2019,4,296,5981
arunachal-pradesh,east siang district,2019,4,9859,132534
arunachal-pradesh,upper subansiri district,2019,4,3144,42354
arunachal-pradesh,tawang district,2019,4,7303,139898
arunachal-pradesh,namsai district,2019,4,5190,87627
arunachal-pradesh,lower subansiri district,2020,1,4351,72887
arunachal-pradesh,tirap district,2020,1,4261,76554
arunachal-pradesh,papum pare district,2020,1,51342,819599
arunachal-pradesh,anjaw district,2020,1,1747,25453
arunachal-pradesh,lower siang district,2020,1,2201,35216
arunachal-pradesh,dibang valley district,2020,1,320,2195
arunachal-pradesh,west kameng district,2020,1,13983,332479
arunachal-pradesh,shi yomi district,2020,1,290,989
arunachal-pradesh,east kameng district,2020,1,1962,37103
arunachal-pradesh,lohit district,2020,1,8454,159158
arunachal-pradesh,lepa rada district,2020,1,1532,28280
arunachal-pradesh,lower dibang valley district,2020,1,4650,71091
arunachal-pradesh,longding district,2020,1,2201,58817
arunachal-pradesh,west siang district,2020,1,5757,97255
arunachal-pradesh,kamle district,2020,1,373,7135
arunachal-pradesh,upper siang district,2020,1,2143,37600
arunachal-pradesh,kurung kumey district,2020,1,725,11471
arunachal-pradesh,siang district,2020,1,1390,24530
arunachal-pradesh,kra daadi district,2020,1,701,16770
arunachal-pradesh,changlang district,2020,1,11262,201632
arunachal-pradesh,pakke kessang district,2020,1,371,9758
arunachal-pradesh,east siang district,2020,1,11298,167166
arunachal-pradesh,upper subansiri district,2020,1,3675,56522
arunachal-pradesh,tawang district,2020,1,8048,138728
arunachal-pradesh,namsai district,2020,1,6029,109933
arunachal-pradesh,lower subansiri district,2020,2,5392,108893
arunachal-pradesh,tirap district,2020,2,5239,114770
arunachal-pradesh,papum pare district,2020,2,59968,932769
arunachal-pradesh,anjaw district,2020,2,1961,34903
arunachal-pradesh,lower siang district,2020,2,2644,48738
arunachal-pradesh,dibang valley district,2020,2,367,4076
arunachal-pradesh,west kameng district,2020,2,15766,394250
arunachal-pradesh,shi yomi district,2020,2,320,1597
arunachal-pradesh,east kameng district,2020,2,2506,53112
arunachal-pradesh,lohit district,2020,2,10154,219948
arunachal-pradesh,lepa rada district,2020,2,1890,38098
arunachal-pradesh,lower dibang valley district,2020,2,5782,110670
arunachal-pradesh,longding district,2020,2,2751,86086
arunachal-pradesh,west siang district,2020,2,7239,147515
arunachal-pradesh,kamle district,2020,2,509,11566
arunachal-pradesh,upper siang district,2020,2,2552,54123
arunachal-pradesh,kurung kumey district,2020,2,834,16738
arunachal-pradesh,siang district,2020,2,1831,40101
arunachal-pradesh,kra daadi district,2020,2,870,25480
arunachal-pradesh,changlang district,2020,2,14036,293705
arunachal-pradesh,pakke kessang district,2020,2,438,13500
arunachal-pradesh,east siang district,2020,2,13601,235755
arunachal-pradesh,upper subansiri district,2020,2,4465,80310
arunachal-pradesh,tawang district,2020,2,8993,170812
arunachal-pradesh,namsai district,2020,2,7426,149491
arunachal-pradesh,lower subansiri district,2020,3,6456,117359
arunachal-pradesh,tirap district,2020,3,6119,125437
arunachal-pradesh,papum pare district,2020,3,69419,1157730
arunachal-pradesh,anjaw district,2020,3,2226,42320
arunachal-pradesh,lower siang district,2020,3,2983,51520
arunachal-pradesh,dibang valley district,2020,3,411,4634
arunachal-pradesh,west kameng district,2020,3,17636,461190
arunachal-pradesh,shi yomi district,2020,3,337,2788
arunachal-pradesh,east kameng district,2020,3,3169,63062
arunachal-pradesh,lohit district,2020,3,11755,264444
arunachal-pradesh,lepa rada district,2020,3,2304,47233
arunachal-pradesh,lower dibang valley district,2020,3,6799,117752
arunachal-pradesh,longding district,2020,3,3277,91330
arunachal-pradesh,west siang district,2020,3,8623,158496
arunachal-pradesh,kamle district,2020,3,639,12196
arunachal-pradesh,upper siang district,2020,3,3011,59246
arunachal-pradesh,kurung kumey district,2020,3,1025,18583
arunachal-pradesh,siang district,2020,3,2225,42723
arunachal-pradesh,kra daadi district,2020,3,1026,29126
arunachal-pradesh,changlang district,2020,3,16385,326045
arunachal-pradesh,pakke kessang district,2020,3,508,11721
arunachal-pradesh,east siang district,2020,3,15921,302165
arunachal-pradesh,upper subansiri district,2020,3,5295,106598
arunachal-pradesh,tawang district,2020,3,9944,224583
arunachal-pradesh,namsai district,2020,3,8553,165140
arunachal-pradesh,lower subansiri district,2020,4,7388,124398
arunachal-pradesh,tirap district,2020,4,6805,134124
arunachal-pradesh,papum pare district,2020,4,77936,1397025
arunachal-pradesh,anjaw district,2020,4,2485,61121
arunachal-pradesh,lower siang district,2020,4,3320,54476
arunachal-pradesh,dibang valley district,2020,4,444,7677
arunachal-pradesh,west kameng district,2020,4,19464,455337
arunachal-pradesh,shi yomi district,2020,4,370,5847
arunachal-pradesh,east kameng district,2020,4,3638,62876
arunachal-pradesh,lohit district,2020,4,13126,285992
arunachal-pradesh,lepa rada district,2020,4,2735,57036
arunachal-pradesh,lower dibang valley district,2020,4,7693,132469
arunachal-pradesh,longding district,2020,4,3753,87881
arunachal-pradesh,west siang district,2020,4,9911,180696
arunachal-pradesh,kamle district,2020,4,745,14866
arunachal-pradesh,upper siang district,2020,4,3497,80140
arunachal-pradesh,kurung kumey district,2020,4,1173,21168
arunachal-pradesh,siang district,2020,4,2635,48090
arunachal-pradesh,kra daadi district,2020,4,1141,27924
arunachal-pradesh,changlang district,2020,4,18203,320708
arunachal-pradesh,pakke kessang district,2020,4,593,11458
arunachal-pradesh,east siang district,2020,4,17822,349321
arunachal-pradesh,upper subansiri district,2020,4,6069,125505
arunachal-pradesh,tawang district,2020,4,10909,249095
arunachal-pradesh,namsai district,2020,4,9437,177437
arunachal-pradesh,lower subansiri district,2021,1,8044,136547
arunachal-pradesh,tirap district,2021,1,7376,136247
arunachal-pradesh,papum pare district,2021,1,84715,1553363
arunachal-pradesh,anjaw district,2021,1,2660,55283
arunachal-pradesh,lower siang district,2021,1,3594,61226
arunachal-pradesh,dibang valley district,2021,1,478,9538
arunachal-pradesh,west kameng district,2021,1,21027,483047
arunachal-pradesh,shi yomi district,2021,1,390,7228
arunachal-pradesh,east kameng district,2021,1,3990,69455
arunachal-pradesh,lohit district,2021,1,14231,295880
arunachal-pradesh,lepa rada district,2021,1,3008,68424
arunachal-pradesh,lower dibang valley district,2021,1,8402,145425
arunachal-pradesh,longding district,2021,1,4117,92482
arunachal-pradesh,west siang district,2021,1,10836,191242
arunachal-pradesh,kamle district,2021,1,814,16142
arunachal-pradesh,upper siang district,2021,1,3847,87503
arunachal-pradesh,kurung kumey district,2021,1,1287,25911
arunachal-pradesh,siang district,2021,1,2878,56271
arunachal-pradesh,kra daadi district,2021,1,1244,30137
arunachal-pradesh,changlang district,2021,1,19716,344148
arunachal-pradesh,pakke kessang district,2021,1,647,14995
arunachal-pradesh,east siang district,2021,1,19342,363085
arunachal-pradesh,upper subansiri district,2021,1,6577,122422
arunachal-pradesh,tawang district,2021,1,11778,230123
arunachal-pradesh,namsai district,2021,1,10242,200584
arunachal-pradesh,lower subansiri district,2021,2,8685,444426
arunachal-pradesh,tirap district,2021,2,7955,547430
arunachal-pradesh,papum pare district,2021,2,90871,1786163
arunachal-pradesh,anjaw district,2021,2,2866,174807
arunachal-pradesh,lower siang district,2021,2,3872,246789
arunachal-pradesh,dibang valley district,2021,2,516,77457
arunachal-pradesh,west kameng district,2021,2,22625,1490269
arunachal-pradesh,shi yomi district,2021,2,430,99619
arunachal-pradesh,east kameng district,2021,2,4314,221705
arunachal-pradesh,lohit district,2021,2,15360,1008718
arunachal-pradesh,lepa rada district,2021,2,3249,228236
arunachal-pradesh,lower dibang valley district,2021,2,9094,434361
arunachal-pradesh,longding district,2021,2,4456,495881
arunachal-pradesh,west siang district,2021,2,11657,467127
arunachal-pradesh,kamle district,2021,2,883,164726
arunachal-pradesh,upper siang district,2021,2,4145,428792
arunachal-pradesh,kurung kumey district,2021,2,1398,201782
arunachal-pradesh,siang district,2021,2,3116,410979
arunachal-pradesh,kra daadi district,2021,2,1353,150762
arunachal-pradesh,changlang district,2021,2,21404,1212334
arunachal-pradesh,pakke kessang district,2021,2,702,156638
arunachal-pradesh,east siang district,2021,2,20817,855042
arunachal-pradesh,upper subansiri district,2021,2,7057,293916
arunachal-pradesh,tawang district,2021,2,12636,830993
arunachal-pradesh,namsai district,2021,2,11111,596897
arunachal-pradesh,lower subansiri district,2021,3,9451,558377
arunachal-pradesh,tirap district,2021,3,8665,578706
arunachal-pradesh,papum pare district,2021,3,97854,2308276
arunachal-pradesh,anjaw district,2021,3,3099,267726
arunachal-pradesh,lower siang district,2021,3,4229,347190
arunachal-pradesh,dibang valley district,2021,3,571,113574
arunachal-pradesh,west kameng district,2021,3,24489,2155265
arunachal-pradesh,shi yomi district,2021,3,473,181457
arunachal-pradesh,east kameng district,2021,3,4671,265900
arunachal-pradesh,lohit district,2021,3,16680,1408514
arunachal-pradesh,lepa rada district,2021,3,3527,264771
arunachal-pradesh,lower dibang valley district,2021,3,9920,581463
arunachal-pradesh,longding district,2021,3,4890,594284
arunachal-pradesh,west siang district,2021,3,12616,544772
arunachal-pradesh,kamle district,2021,3,974,203013
arunachal-pradesh,upper siang district,2021,3,4506,556857
arunachal-pradesh,kurung kumey district,2021,3,1509,292922
arunachal-pradesh,siang district,2021,3,3396,433332
arunachal-pradesh,kra daadi district,2021,3,1475,179974
arunachal-pradesh,changlang district,2021,3,23328,1668215
arunachal-pradesh,pakke kessang district,2021,3,770,213423
arunachal-pradesh,east siang district,2021,3,22538,1086775
arunachal-pradesh,upper subansiri district,2021,3,7652,375423
arunachal-pradesh,tawang district,2021,3,13650,1355010
arunachal-pradesh,namsai district,2021,3,12140,674435
arunachal-pradesh,lower subansiri district,2021,4,10187,348485
arunachal-pradesh,tirap district,2021,4,9331,311867
arunachal-pradesh,papum pare district,2021,4,104806,3554385
arunachal-pradesh,anjaw district,2021,4,3342,125753
arunachal-pradesh,lower siang district,2021,4,4550,156209
arunachal-pradesh,dibang valley district,2021,4,621,18166
arunachal-pradesh,west kameng district,2021,4,26237,1160379
arunachal-pradesh,shi yomi district,2021,4,498,15201
arunachal-pradesh,east kameng district,2021,4,5027,153109
arunachal-pradesh,lohit district,2021,4,17980,728676
arunachal-pradesh,lepa rada district,2021,4,3810,168938
arunachal-pradesh,lower dibang valley district,2021,4,10679,341060
arunachal-pradesh,longding district,2021,4,5345,215529
arunachal-pradesh,west siang district,2021,4,13555,389171
arunachal-pradesh,kamle district,2021,4,1069,48042
arunachal-pradesh,upper siang district,2021,4,4850,208167
arunachal-pradesh,kurung kumey district,2021,4,1633,54213
arunachal-pradesh,siang district,2021,4,3675,121770
arunachal-pradesh,kra daadi district,2021,4,1593,63448
arunachal-pradesh,changlang district,2021,4,25155,829350
arunachal-pradesh,pakke kessang district,2021,4,835,35976
arunachal-pradesh,east siang district,2021,4,24208,897713
arunachal-pradesh,upper subansiri district,2021,4,8201,240330
arunachal-pradesh,tawang district,2021,4,14665,506240
arunachal-pradesh,namsai district,2021,4,13092,538118
arunachal-pradesh,lower subansiri district,2022,1,10854,1566925
arunachal-pradesh,tirap district,2022,1,9972,1634844
arunachal-pradesh,papum pare district,2022,1,111271,3209286
arunachal-pradesh,anjaw district,2022,1,3560,640611
arunachal-pradesh,lower siang district,2022,1,4882,1085994
arunachal-pradesh,dibang valley district,2022,1,656,267633
arunachal-pradesh,west kameng district,2022,1,27860,4098935
arunachal-pradesh,shi yomi district,2022,1,540,230973
arunachal-pradesh,east kameng district,2022,1,5355,703590
